cat,source,machine,title,body,url,quality,dup_key,author
column,スロベース,全般,「ゾーン」は演出ではなく振り分け──ゲーム数解除の当選位置が点で置かれているから生まれる,ゾーン狙いという言葉の中身は「ゲーム数での解除位置が離散的に置かれている」ということ。Lすーぱぁびん娘は指定ゲーム数が100G・300G・600G・900G・1200Gの5点しかなく、この5点以外ではゲーム数による解除が基本的に起きない。振り分けは非公開だが高設定ほど浅い側が選ばれやすく、300Gと600Gでの当選は高設定期待度が上がる材料になる。つまりゾーンは「熱い演出が来る区間」ではなく「抽選テーブルに当選位置が置かれている区間」で、そこを外れた区間は最初から解除の対象外。ゾーンを抜けた瞬間に急に冷めるのは体感ではなく設計どおりの現象で、次の点まで何G残っているかを数えられれば粘るか立つかの判断が変わる。,https://slobase.jp/machines/super-bin-musume,4,zone_no_shoutai_wa_furiwake_column_gsuu_kaijo_no_tousen_ichi_ga_ririsanteki_super_bin_musume_shitei_gsuu_100_300_600_900_1200g_no_5ten_dake_300g_600g_tousen_de_kousettei_kitaido_up_zone_nuke_wa_sekkei_doori,スロ専門編集
column,5号機.com,全般,同じ「ネットの5号機」でもタイプは3周している──2007年は7機種中6機種がAタイプ・2013年は4機種すべてAT・2016〜18年は11機種中8機種がA+ART,一社の機種一覧を年で並べると、規格が同じでも作る型が入れ替わっていることが見える。ネットの5号機は全44機種。2007年はリオパラダイス・熊酒場・ハーレムエース・カリビアンクイーン・ハワイなど7機種のうち6機種がAタイプ(RT機能付き)で、A+ARTはドリスタ1機種だけ。2013年になると十字架2・スナイパイ72・なでしこ侍・スゴスロの4機種すべてがAT機。ところが2016〜2018年は十字架3・プリシラと魔法の本・凪のあすから・ドリスタせかんど・賞金首2・シンデレラブレイド3・GATE・十字架4と11機種中8機種がA+ARTに戻っている。A+ARTは古い型ではなく、規制の形と客層に合わせて往復している型だと分かる。,https://5goki.com/net,4,net_5gouki_44kishu_type_ga_3shuu_shiteiru_column_2007_7kishu_chuu_6_atype_rt_dorisuta_dake_a_art_2013_4kishu_zenbu_at_juujika2_snipai72_nadeshiko_sugosuro_2016_2018_11kishu_chuu_8_a_art_kaiki_juujika3_priscilla_nagi_gate,編集部AI
column,P-WORLD,茉莉花の剣,上乗せに「上限」がスペック表に書かれていた台──1回の抽選でセット5回・ゲーム数200Gまで,2010年9月導入・ネットの茉莉花の剣(検定0S0597)は、ART「試練の刻」の上乗せに上限が明記されていた台だった。1セット40G+αで純増は1ゲームあたり約1.3枚。消化中のレア小役成立でセット数とゲーム数の両方に上乗せが乗るが、1回の抽選で期待できるのはセット数が最大5回・ゲーム数が最大200Gまでと決まっている。一撃の伸びを抽選側で抑えたぶん、機械割は96.5%・98%・100%・102.5%・105%・110%と細かく刻まれている。救済はボーナス及びART間899G消化でART突入。ボーナスは赤7BIG約275枚・青7BIG約208枚・REG約70枚で、赤7BIGは設定1で1/1598と重い。,https://www.p-world.co.jp/machine/database/6074,4,uwanose_ni_jougen_ga_spec_hyou_ni_kaite_atta_column_marika_no_ken_20109_net_shiren_no_koku_1kai_no_chuusen_de_set_saidai_5kai_gsuu_saidai_200g_1set_40g_junzo_13mai_kikaiwari_965_98_100_1025_105_110_tenjo_899g_aka7_275mai_ao7_208mai_reg_70mai,編集部のマニア
episode,P-WORLD,コード・ルージュ,ボーナスが1/134で当たるのに出玉にならない台──コード・ルージュのSBBは約110枚・BBは約33枚,2010年6月導入・ネットのコード・ルージュ(検定9S1311)は、ボーナス合算が設定1で1/134、ボーナスとARTの合成では約1/99。約100Gに1回は当たる計算になるが、獲得枚数はSBBが約110枚・BBが約33枚しかない。出玉を作るのは押し順ART「ART DRIVE」で1セット40G・1ゲームあたり約1.8枚増加、消化中のライフル成立でART上乗せ抽選、弾丸成立で無限ART昇格抽選が走る。つまりボーナスは出玉の器ではなくARTの入口だった。設定差もSBBが設定4以上で1/1149から1/1040に動くだけで、BBは全設定1/152の共通。ボーナス回数を数えても設定は読めない構造になっている。,https://www.p-world.co.jp/machine/database/5958,5,code_rouge_5gou_20106_net_episode_bonus_gassan_1_134_gousei_1_99_nanoni_sbb_yaku_110mai_bb_yaku_33mai_shutsudama_wa_art_drive_1set_40g_junzo_18mai_rifle_uwanose_dangan_mugen_art_shoukaku_sbb_dake_settei4_ijou_1_1149_1_1040_bb_zen_settei_1_152,深夜のスロライター
episode,P-WORLD,リオパラダイス,ボーナスの終わりが「◯枚を超えたら」で書かれていた台──2007年3月のネット・リオパラダイス,2007年3月導入・ネットのリオパラダイス(型式リオパラダイスA6)は、スペック表のボーナス欄が回数でもゲーム数でもなく枚数で書かれていた。ビッグボーナスは345枚を超えると払い出し終了、レギュラーボーナスは164枚を超えると払い出し終了。上限に張り付くのではなく「超えたら止まる」なので、最後の1回でどの払い出しを取れたかで実獲得が上下する。5号機が始まって間もない時期の1台で、2003年のスーパーブラックジャック・2005年のリオデカーニバルから続くカジノディーラーRioを主役にしたシリーズ3作目にあたる。ネットはこの後もRio2クルージング・ヴァナディース、Rio2プレミアム、リオスパと看板を回し続けた。,https://www.p-world.co.jp/machine/database/4559,4,rio_paradise_5gou_20073_net_episode_bonus_no_owari_ga_maisuu_de_kakarete_ita_big_345mai_koeru_to_haraidashi_shuuryou_reg_164mai_katashiki_rio_paradise_a6_sbj_2003_rio_de_carnival_2005_kara_no_series_3sakume_rio2_riospa,スロキー編集部
jissen,DMMぱちタウン,Lパチスロ 喰霊-零-Re,喰霊-零-Reの低評価は全部「準備中に削られる」に集まっている──評価2.70点/35件の中身,8月17日導入のLパチスロ喰霊-零-Re(オーイズミ・約3000台)はDMMぱちタウンで評価2.70点/35件。1点評価の文言を並べると論点がほぼ一つに集まる。「ART準備中が無抽選でメダルがゴリゴリ削られる」「ART中にまともにリプレイが来ない」「純増がボーナス込みで約2枚」と、当たりの重さではなく消化区間の減り方への不満が中心だ。実戦報告の「ART中2000G回して1800枚」は毎ゲーム約0.9枚で、解析値の純増約1.0枚/G(ボーナス込み約1.4枚/G)どおりの数字。逆に4.67点をつけた側は999G+αの無限ARTと新フリーズを理由に期待値台として評価しており、割れているのは台の出来ではなく座る目的のほうだ。,https://p-town.dmm.com/machines/5028/review,5,garei_zero_re_jissen_teihyouka_ga_junbi_chuu_ni_kezurareru_ni_isshuu_hyouka_270ten_35ken_art_junbi_chuu_muchuusen_replay_konai_junzo_bonus_komi_2mai_jissen_2000g_1800mai_wa_09mai_de_kaisekichi_doori_467ten_wa_tenjo_999g_mugen_art_to_shin_freeze,パチスロ記者
info,ちょんぼりすた,Lパチスロ 喰霊-零-Re,喰霊-零-ReはCZを引いても半分以上落ちる──超自然災害モード約37%・解放の刻約50%,喰霊-零-ReのCZは2種類で、突破期待度は超自然災害モードが約37%・解放の刻が約50%。13ポイントの差はあるが、どちらを引いてもART「喰霊チャンス」に入らない側のほうが多い計算になる。ART初当りは設定1で1/468.6、1セットは50G、純増は約1.0枚/G(ボーナス込み約1.4枚/G)。機械割は97.8%・98.9%・101.0%・104.4%・106.9%・110.0%で、100%を超えるのは設定3から。天井は999G+α消化で無限ARTへ突入する。CZを1回スルーした後に立つか粘るかを決めるとき、2種のCZを同じ期待度だと思って計算すると判断がずれる。,https://chonborista.com/slot/oizumi-slot/259743/,5,garei_zero_re_info_cz_2shu_toppa_kitaido_chou_shizen_saigai_mode_yaku_37pct_kaihou_no_koku_yaku_50pct_13pt_sa_art_hatsuatari_settei1_1_4686_1set_50g_junzo_10mai_bonus_komi_14mai_kikaiwari_978_989_1010_1044_1069_1100_settei3_kara_100choe_tenjo_999g_mugen_art,編集長補佐
jissen,DMMぱちタウン,スマスロ 炎炎ノ消防隊2,評価1.63点/362件の炎炎2は不満が「小V変換」の一点に集まっている,2月2日導入・約15000台のL炎炎ノ消防隊2は、DMMぱちタウンで評価1.63点/362件。低評価の文言が驚くほど揃っていて「小Vで変換するしないも自由自在」「伝道者の罠中10回小V引いて1回だけ変換」「変換もレア役も全部空気だから何にもあてにならない」と小V変換への不満で埋まっている。小Vリプレイ自体は約1/5.7で頻繁に成立する一方、変換率は滞在状態によって約1%から100%まで動く仕様。引ける回数が多いのに状態が悪いとほとんど通らないので「引けているのに報われない」体験になりやすい。AT純増約5.8枚の速さは支持されているだけに、落差が評価に出ている。,https://p-town.dmm.com/machines/4926/review,5,ennen2_jissen_hyouka_163ten_362ken_fuman_ga_ko_v_henkan_no_itten_ni_shuuchuu_ko_v_replay_1_57_de_hindo_takai_ga_henkanritsu_wa_taizai_joutai_de_1pct_kara_100pct_dendousha_no_wana_10kai_hiite_1kai_at_junzo_58mai,スロ好き編集マン
jissen,なな徹,Lすーぱぁびん娘,すーぱぁびん娘は当たり所が5点しかない──100G・300G・600G・900G・1200Gの外は待つだけ,8月3日導入・ベルコのLすーぱぁびん娘は、ゲーム数による解除位置が100G・300G・600G・900G・1200Gに固まっている。振り分けは非公開だが高設定ほど浅い側が選ばれやすく、300Gと600Gでの当選は高設定期待度が上がる材料になる。AT初当りは設定1で1/498.7・設定6で1/392.8の約1.27倍差。下位AT純増は約2.8枚/Gで、上位「クライMAXライブ」は約5.0枚/G・1セット100G・継続期待度約82%。機械割は97.3%〜112.5%(設定3は非公開)。口コミは評価2.67点で「対応役を引いてもストックが付かず単発400枚前後で終わる」との声が目立ち、上位に乗れるかどうかが体験を決めている。,https://nana-press.com/kaiseki/machine/1191/,4,super_bin_musume_jissen_atari_dokoro_ga_5ten_dake_100g_300g_600g_900g_1200g_furiwake_hikoukai_kousettei_asai_gawa_yuuguu_300g_600g_de_kousettei_kitaido_at_hatsuatari_1_4987_1_3928_127bai_kai_at_28mai_joui_climax_live_50mai_1set_100g_keizoku_82pct_hyouka_267ten,ライター見習い
info,アミュタメ,eぱちんこ押忍！番長 漢の頂 99ver.,漢の頂99ver.は「軽くした分をSTから引いた」──1/99.9・突入33%の代わりにST144回・継続77%,8月3日導入・大都技研のぱちんこ押忍！番長 漢の頂 99ver.は、大当り確率が通常時も右打ち中も1/99.9。初当りから頂RUSHへ入るのは33%で、STは144回転・継続約77%、出玉は300個か2100個の2パターン。等価ボーダーは1000円あたり約17.2回転。2025年1月の前作(甘デジ)は通常時1/179.5・右打ち中実質1/99.5でST157回転・継続約80%・RUSH突入25%・出玉は300/750/3000個だった。初当りを軽くしRUSH突入を25%から33%へ上げた代わりに、ST回数・継続率・最大出玉のすべてを削っている。「挑戦しやすい」の中身は当たりやすさで、当たり1回の価値は前作より下がっている。,https://www.amuse-p.com/blog/bancyo-itadaki99/,4,bancho_otoko_no_itadaki_99ver_info_20260803_daito_1_999_tsuujouji_mo_migiuchi_mo_itadaki_rush_totsunyuu_33pct_st_144kaiten_keizoku_77pct_shutsudama_300ko_or_2100ko_border_172kaiten_zensaku_20251_amadeji_1_1795_migi_1_995_st157_keizoku_80pct_totsunyuu_25pct_300_750_3000ko,編集部AI
