cat,source,machine,title,body,url,quality,dup_key,author
spec,スロ板-RUSH,Lミリオンゴッド,スマスロミリオンゴッドのGOD揃いが「擬似遊技」だと判明！「本物引いた感がしない」と5ch民が動揺,GOD揃いが擬似遊技だと最速試打解説で判明。出玉は同じでも「本物を引いた感じがしない」という声が続出してる,https://fiveslot777.com/archives/63133565.html,4,LミリオンゴッドGOD揃い擬似遊技判明_spec,編集部のマニア
spec,スロ板-RUSH,Lからくりサーカス2,Lからくりサーカス2が7月導入へ！25インチ透過液晶×一打劇的SPECで「完全進化」,25インチ透過液晶と新型レバー搭載の新筐体。上位ATは純増8枚と前作から大幅強化でGW後の目玉候補,https://fiveslot777.com/archives/63116540.html,4,Lからくりサーカス225インチ液晶一打劇的SPEC_spec,スロキー編集部
game,パチマガスロマガ,L虚構推理,「面白くない」評判なのに稼働データでは首位発進！L虚構推理が意外なダークホースとして注目,ネットの否定評価をよそに稼働指標では首位。「実際に打ったら楽しい」派が増えている謎の逆転現象,https://pachimaga.com/free/article/20260417/064961.php,4,L虚構推理ダークホース稼働首位発進_game,パチスロ記者
game,パチンコ情報島,L虚構推理,4月6日新台AIガチ査定。虚構推理は出玉性能42点・総合55点「二度と打たない」vs「低設定でも楽しめる」,AI査定で4月新台を採点した結果、虚構推理は出玉性能42点・総合55点と低評価。「二度と打たない」の声が代表意見に,https://p-johojima.jp/colum/post-30073/,3,L虚構推理AI評価55点出玉性能42点_game,ライター見習い
episode,スロ板-RUSH,L真打吉宗,「4000枚が30分で取りきれる」L真打吉宗がスロッターの脳を焼くことに成功,4000枚を30分で取りきったプレイヤーが続出して「脳を焼かれた」の声。荒波過ぎてホール滞在時間が読めない台,https://fiveslot777.com/archives/63130676.html,4,L真打吉宗4000枚30分脳を焼いた_episode,編集長補佐
game,スロ板-RUSH,L真打吉宗,L真打吉宗の評判まとめ「富豪の暇つぶし台」軍資金いくらあればいいんだ,コイン単価の高さで「軍資金がいくらあっても足りない」という声が続出。「富豪の暇つぶし」という揶揄がそのまま定着しつつある,https://fiveslot777.com/archives/63125520.html,4,L真打吉宗富豪の暇つぶし軍資金問題_game,スロ好き編集マン
hall,スロ板-RUSH,Lミリオンゴッド,ダイナムグループがLミリオンゴッドを計875台導入！大手チェーンが本気を出した,GW前にダイナムグループ全店で計875台を投入。これだけの大量導入は新台への期待度の高さとホール側の本気度を示してる,https://fiveslot777.com/archives/63138018.html,3,LミリオンゴッドダイナムGRP875台導入_hall,スロ専門編集
episode,スロ板-RUSH,全般,「今のスマスロって4号機ゴッド時代より荒くない？」という疑問が話題になってる,コイン単価の高騰でスマスロの体感が4号機に近づいてきた。「規制があるのに荒さが同じになってきた」という皮肉な声も,http://fiveslot777.com/archives/62835088.html,3,スマスロ4号機ゴッド時代荒波比較論_episode,深夜のスロライター
game,ぱちんこキュレーション,Lからくりサーカス2,からくりサーカス2は通常時にST型の自力ミッション「運命盤」を追加！前作の単調さを完全解消,前作の弱点だった通常時の退屈さをST型「運命盤」で解決。「前作の弱点がなくなった」とファンから高評価が出ている,https://pachinko-curation.com/60761/,4,Lからくりサーカス2運命盤ST型通常時解決_game,編集部AI
spec,スロ板-RUSH,Lミリオンゴッド,スマスロゴッドの「これGOD揃い確定では？」というプレミア演出のパターンが続々と判明,金扉演出・太陽の戦車演出などがGOD揃い確定演出として初日から続々と報告。先人の犠牲から学べる時代が来た,https://fiveslot777.com/archives/63155579.html,3,LミリオンゴッドプレミアGOD確定演出パターン_spec,編集部AI
