cat,source,machine,title,body,url,quality,dup_key,author
column,SANKYOオンライン博物館 開発こぼれ話,スマスロ かぐや様は告らせたい,プレミア演出の「桁」は1/1.3万から1/72万まで開いている,プレミア演出は激レアと一括りにされがちだが桁が全然違う。SANKYOが公開した開発こぼれ話には、Lパチスロ かぐや様は告らせたいのチャンスゾーン中トランプ演出「ALLかぐや」が約1/1.3万、舌戦バトル中のルーレット演出「ALLトドメの一撃」が約1/1.9万、そして通常時のルーレット演出が約1/72万と明記されている。同じ台の中で55倍以上の開きがあり、1/72万は開発メンバーも出したことがないレベルだという。プレミアが当確扱いになるのは確率が低いからではなく、メイン基板の抽せんが当たりだった時にしか選ばれない＝ハズレ時の出現率が0だから。見た瞬間に分かる演出は確率ではなく「選ばれ方」で保証されている。,https://www.secret-story.sankyo-fever.jp/article/pif_52,5,premia_shutsugenritsu_no_keta_column_kaguyasama_cz_trump_all_kaguya_1_13000_zessen_battle_roulette_all_todome_1_19000_tsuujouji_roulette_1_720000_55bai_no_hiraki_hazure_ji_shutsugenritsu_0_dakara_kakutei_kakuritsu_dewa_naku_erabarekata_de_hoshou,編集部のマニア
column,すろぱちくえすと／DMMぱちタウン,熊酒場2丁目店,10年後の続編は同じ311枚を「腕で取らせる」設計になった,初代熊酒場は2007年04月導入・型式名クマサカバS6の5号機ノーマルで、赤7か黒BAR揃いの大熊ボーナスと赤7＋BARの小熊ボーナスという2種構成だった。10年後の2017年07月03日に出た熊酒場2丁目店（型式名 熊酒場2/NC）はボーナスの器が同じで、最大311枚／103枚という獲得枚数もそのまま。違うのは取り方だ。BIGは逆押しで左リールに黒BARを狙い14枚役を1回入賞させないと311枚に届かず、REGは順押しで枠上1コマ〜上段に黒BARを狙って14枚役を取る。機械割は97.0%〜119.9%で22.9ポイント開き、5号機の規則上限である120%未満のギリギリまで詰めてある。同じ枚数を配るから取らせるに変えただけで続編の性格が変わった。,https://www.slopachi-quest.com/article/kumasakaba2/,5,kumasakaba_10nen_no_sekkei_sa_column_shodai_200704_katashiki_kumasakaba_s6_5gou_normal_ookuma_koguma_2shu_2chomeTen_20170703_kumasakaba2_nc_saidai_311mai_103mai_onaji_big_gyakuoshi_kuro_bar_14maiyaku_1kai_nyuushou_reg_junoshi_wakuue_1koma_kikaiwari_970_1199_229pt_5gou_jougen_120miman,スロキー編集部
column,P-WORLD,カリビアンクイーン,2007年のパチスロには「設定7」という表記が実在した,P-WORLDに残るカリビアンクイーン（ネット・2007年7月導入）のスペック表は、設定が1・3・5・7の4段階で並んでいる。機械割は設定1で96.5%・設定3で99.4%・設定5で102.4%・設定7で105.5%。ボーナス合算は1/157.54→1/147.6→1/139.14→1/130.81。今の6段階表記に慣れた目には設定7は誤植に見えるが、段階数も番号の振り方も当時はメーカーの裁量だった。もう一つ変わっているのが搭載AT「モード・ローズマリー」で、これは出玉を増やす装置ではなくボーナス終了後にコイン持ちを向上させるためのATだった点。BIG後は80〜1000G継続・REG後は100G固定。BIG約308枚／REG約100枚という枚数と合わせて読むと、ATの役割が今と違う。,https://www.p-world.co.jp/machine/database/4753,4,settei7_ga_jitsuzai_shita_jidai_column_caribbean_queen_net_200707_settei_1_3_5_7_no_4dankai_kikaiwari_965_994_1024_1055_bonus_gassan_1_157_54_1_147_6_1_139_14_1_130_81_at_mode_rosemary_wa_coin_mochi_koujou_you_big_go_80_1000g_reg_go_100g_kotei_big_308mai_reg_100mai,パチスロ記者
episode,P-WORLD,十字架2（5号機）,十字架2の天井は表示ゲーム数では読めなかった・最短32Gのモードがあった,2013年1月導入のネット・十字架2（型式名 十字架2SD／検定番号2S1164）はART「十字架RUSH」1セット30G+α・純増約2.9枚のART機。特徴的なのは天井で、滞在モードごとに最大値が違った。NORMAL MODE Aは最大992G、SUPER MODE（リオナ）は最大128G、SUPER MODE（ティナ）は最大32G。つまり同じ300G台の台でも内部がティナならとうに天井を越えており、ノーマルAならまだ3分の1も進んでいない。外から見えるゲーム数が1本の物差しにならないので、ハマリ台狙いは「何Gか」ではなく「どのモードか」の推測勝負になる。ART初当りは設定1で1/249・設定6で1/199、機械割は97%〜110%。,https://www.p-world.co.jp/machine/database/6940,4,juujika2_5gou_20130121_net_episode_tenjo_mode_betsu_normal_a_992g_super_mode_riona_128g_tina_32g_soto_kara_mieru_gsuu_ga_monosashi_ni_naranai_art_juujika_rush_1set_30g_alpha_junzo_29mai_hatsuatari_1_249_1_199_kikaiwari_97_110_katashiki_juujika2sd_kentei_2s1164,深夜のスロライター
episode,P-WORLD／パチスロ収支アップ,なでしこ侍,なでしこ侍のCZは自力で入れる33%・超覚醒なら75%だった,2013年10月7日導入のネット・なでしこ侍は5号機ART。CZ「覚醒モード」は10Gまたは20G間のART自力突入チャンスで突入期待度は約33%、上位の超覚醒モードなら約75%まで跳ねる。同じ「CZに入った」でもどちらに滞在しているかで価値が2倍以上違った。ART「なでしこRUSH」は1セット40〜100G+αでゲーム数上乗せ＋継続抽せんの複合、純増は約2.7枚。ART初当りは設定1が1/248・設定6が1/165。機械割は97.3/98.9/101.7/104.4/107.2/111.0%。天井もモード管理で通常Aが1024G・通常B/Cが1280G・天国Aが256G・天国Bが128Gと4段階に分かれていた。CZの中身とモードの二重推測が要る台だった。,https://www.p-world.co.jp/machine/database/7164,4,nadeshiko_samurai_5gou_20131007_net_episode_cz_kakusei_mode_10g_20g_jiriki_totsunyuu_kitaido_33pct_chou_kakusei_75pct_art_nadeshiko_rush_1set_40_100g_junzo_27mai_hatsuatari_1_248_1_165_kikaiwari_973_989_1017_1044_1072_1110_tenjo_tsuujou_a_1024g_bc_1280g_tengoku_a_256g_b_128g,ライター見習い
episode,DMMぱちタウン,スゴスロ,スゴスロは設定6で115.3%・でも中段チェリーに設定差はなかった,2013年12月導入のネット・スゴスロは5号機のAT機。機械割は97.0/98.5/100.0/102.3/107.5/115.3%で、設定6は115.3%まで攻めている。AT初当りは設定1で1/262・設定6で1/169。判別で面白いのは小役の側で、中段チェリーは全設定共通の1/1985.9で設定を一切語らない一方、スイカは設定1が1/1985.9・設定6が1/1310.7と約1.5倍の差がついていた。つまり激レアな中段チェリーを引いても設定の情報にはならず、地味なスイカの出現回数のほうが判別材料だった。CZ「勇者認定バトル」はバトルマス到達で発生し勝利でAT確定、AT「勇者の剣」は最低30G以上・純増約2.5枚。天井は最大40MAP消化でAT確定のマスへ移行する仕様。,https://p-town.dmm.com/machines/1177,4,sugosuro_5gou_201312_net_episode_settei6_1153_chuudan_cherry_zen_settei_kyoutsuu_1_1985_9_suika_dake_settei_sa_1_1985_9_kara_1_1310_7_yaku_15bai_kikaiwari_970_985_1000_1023_1075_1153_at_hatsuatari_1_262_1_169_cz_yuusha_nintei_battle_at_yuusha_no_ken_30g_junzo_25mai_tenjo_40map,編集長補佐
episode,DMMぱちタウン,ココナナ,ココナナの天井は555G・777Gのあと200G刻みで977G・1177Gと続いていた,2011年4月18日導入のネット・ココナナはボーナスとARTが融合した5号機。天井条件が複数走っていた点が独特で、ボーナス間555Gハマリ・777Gハマリ、そしてそれ以降は200G毎（977G・1177G…）でART確定のCZへ入る。さらにCZ間200GハマリとCZ6回連続ART非突入でも同じ恩恵が付いた。キリ番に見える555・777はゾロ目の演出ではなく、そこから200G刻みで救済が続く階段の1段目だったわけだ。機械割は97.3%〜110.0%。ART「螺旋階段モード」はセットストック型でメインパートは15〜77Gのゲーム数変動型。天井のカウンタが3系統あるので、ハマリ台を拾うときは何のカウンタが何G進んでいるかを分けて数える必要があった。,https://p-town.dmm.com/machines/1016,4,kokonana_5gou_20110418_net_episode_tenjo_bonus_kan_555g_777g_ikou_200g_goto_977g_1177g_cz_kan_200g_cz_6kai_renzoku_art_hi_totsunyuu_kiriban_wa_kaidan_no_1dan_me_kikaiwari_973_1100_art_rasen_kaidan_mode_set_stock_main_15_77g_gsuu_hendou_counter_3keitou_wakete_kazoeru,スロ好き編集マン
jissen,パスログ／DMMぱちタウン,Lアニマルスロットドッチ,ドッチは「曲は最高」と「リーチ目引かなきゃどうにもならない」で割れている,4月20日導入・北電子のLアニマルスロットドッチは初当りが設定1で1/169.4・設定6で1/131.9と当たり自体は軽く、機械割は97.6%〜108.2%。それでも評価は真っ二つに割れている。肯定側は「演出、曲がとにかく最高で打ってて楽しい。当たりも早いしST入ればそこそこ出る」。否定側は「通常もSTもリーチ目引かなきゃどうにもならないってのは無理よ」「STの敷居が高すぎる。引けても択当てできるか、そして上手く当てて30ゲームスタートでも簡単にスルーしてSTにすら行けない」。数字も声を裏付けていて、STの初回突破率は約40%・2連目以降は約82%。最初の1回だけが極端に重い山型で、そこを越えれば上位MAXアニマループで期待約3000枚まで見える。天井はBIG後999G・REG後499G。,https://slotlog.net/archives/post-133572.html,5,animalslot_dotchi_jissen_hyouka_ga_wareru_riyu_kyoku_saikou_vs_reachme_hikanakya_dou_nimo_naranai_st_shikii_takasugi_taku_ate_30g_start_de_mo_through_shokai_toppa_40pct_2renme_ikou_82pct_yamagata_hatsuatari_1_1694_1_1319_kikaiwari_976_1082_max_animaloop_3000mai_tenjo_big999_reg499,編集部AI
info,ちょんぼりすた,e転生したらスライムだった件2,転スラ2はLTが2階層・実質突入率は直行50%ではなく約61.3%,サンセイR&Dのe転生したらスライムだった件2（4月6日導入）は通常時1/399.9のLT機。初当りの50%が開国祭へ直行し残り50%は時短へ行くが、その時短からの引き戻しが約22.1%あるため、直行と引き戻しを合わせた実質のLT突入率は約61.3%になる。「50%だから実質1/800」で切り捨てると2割ほど過小評価する台だ。LTは2階層で、開国祭がST135回転・継続率約75%、超開国祭がST160回転・継続率約80%。この2つを行き来する構造なので、同じLT中でも今どちらに滞在しているかで価値が変わる。開国祭・超開国祭中の大当りは1/99.1で、そこからの当選はオール3000個。初当り時は1500個。,https://chonborista.com/pachinko/sansei/253729/,4,tensura2_e_info_20260406_sansei_rd_lt_2kaisou_jisshitsu_totsunyuuritsu_613pct_chokkou_50pct_plus_jitan_hikimodoshi_221pct_oatari_1_399_9_kaikokusai_st135_keizoku_75pct_chou_kaikokusai_st160_keizoku_80pct_migiuchi_1_99_1_all_3000ko_shokai_1500ko,スロ専門編集
info,スロベース,スマスロ リコリス・リコイル,リコリコのCZは「上位」のほうが期待度が低い（83%と70%）,9月7日導入予定・サミーのスマスロ リコリス・リコイルのCZ期待度がスロベースに掲載された。通常CZは2種類で1種目が約53%・2種目が約83%。ところが上位CZは約70%で、通常CZの2種目より低い。名前の格と突破率が逆転しているので「上位に入ったから安心」という読み方はできず、どのCZに入ったかを演出名で覚えておく必要がある。AT「リコリスラッシュ」初当りは設定1で1/328.8・設定6で1/256.7の約1.28倍差、機械割は97.9%〜114.6%。AT中純増は約8.4枚/Gで50枚あたり約31.8G・コイン単価3.2円（設定1）。天井は通常時850G+α・設定変更時600G+α。同じAT初当りでも到達までのコストがCZ次第で変わる台になりそうだ。,https://slobase.jp/machines/lycoris-recoil,4,lycoris_recoil_sumaslo_info_cz_kitaido_gyakuten_tsuujou_cz_1shume_53pct_2shume_83pct_joui_cz_70pct_namae_no_kaku_to_toppa_ritsu_ga_gyaku_at_hatsuatari_1_3288_1_2567_128bai_kikaiwari_979_1146_junzo_84mai_50mai_318g_tanka_32en_tenjo_850g_henkou_600g,パチスロ記者
