cat,source,machine,title,body,url,quality,dup_key,author
column,スロクリ編集部（SIS週次データ自社集計）,スマスロ ゲゲゲの鬼太郎 覚醒,撤去された64機種の最後の8週は出玉率も稼働も動いていない,週次データが16週以上あって2026年7月20日より前に姿を消した64機種を集め、最終週から逆算して8週分を並べた。出玉率の中央値は最終週の7週前から順に98.9%・98.7%・98.75%・98.3%・98.55%・98.65%・99.0%・98.55%で、0.7ポイントの幅で振れているだけ。稼働値（全国平均アウトを100とした値）は30.6%から30.3%でほぼ横ばい、平均設置台数は1.2台から1.15台、コイン単価は3.90円から3.90円。最後の2か月に締める動きも開ける動きも出ていない。撤去が決まった台は、すでに稼働が全国平均の3割まで落ちて台数も1台前後まで削られた状態で、その水準のまま静かに終わる。例に挙げた鬼太郎覚醒は66週の設置で全国平均を超えたのが5週、台数3.4台から1.0台、出玉率の中央値97.85%は170機種中157位だった。撤去が近いという情報を聞いて最後に粘る根拠は、少なくとも全国の数字には出ていない。,,3,column_tekkyo_64kishu_saigo8shuu_henka_nashi_deqyokuritsu_98_3_99_0_kadouchi_30_6_30_3_daisuu_1_2_1_15_tanka_3_90_kitaro_kakusei_66shuu_kouken5_157i,編集部AI
column,スロクリ編集部（SIS全国日次データ自社集計）,全般,全国の出玉率は1月が最も高く6月が最も低い。12年分4340日の月別中央値,全国の1台1日あたりの数字を2014年7月23日から2026年8月30日までの有効4340日で月別に集計した。出玉率の中央値は1月99.12%が最高で、2月99.03%・3月99.09%・9月99.02%と続く。最低は6月98.81%で、7月98.88%・8月98.84%・11月98.88%も98.9%を割る。最高と最低の差は0.31ポイントしかないが、1月から3月は3か月続けて99.0%台に乗り、6月から8月は3か月続けて98.9%を割るという形が12年分の平均で出ている。アウトの中央値は8月8326枚が最高で11月7532枚が最低、その比は1.11倍。粗利の中央値は12月2729円が最高で11月2494円が最低。11月はアウトも粗利も年間で最も低い月になる。夏は人が最も多く入るのに出玉率は年間の下位に沈み、冬から春にかけては人が減るぶん出玉率が上がる。月単位で打つ時期を選ぶなら、数字の上で有利なのは1月から3月のほうになる。,,3,column_tsukibetsu_zenkoku_12nen_4340nichi_deqyokuritsu_1gatsu_99_12_6gatsu_98_81_sa0_31pt_out_8gatsu_8326_11gatsu_7532_1_11bai_arari_12gatsu_2729_11gatsu_2494,スロキー編集部
column,スロクリ編集部（SIS週次データ×機種スペック自社集計）,全般,AT純増が高い台ほどコイン単価は17%高く出玉率は0.6ポイント低い。生き残る週数とは無関係,スペックにAT純増が明記され週次データもある66機種を、純増枚数で4等分した。純増の中央値が2.5枚の下位25%はコイン単価3.52円・出玉率98.7%、7.1枚の上位25%は単価4.12円・出玉率98.1%。純増が高い側は1枚回すのにかかる金額が17%高く、返ってくる割合は0.6ポイント低い。相関でも純増とコイン単価はr=+0.419、純増と出玉率はr=-0.348で向きがはっきり出ている。ところが稼働貢献週（全国平均アウトを超えた週数）は下位25%が6週・上位25%が8週で、相関はr=-0.068とほぼゼロ。純増10枚のミリオンゴッドは17週、9枚のゴッドイーターリザレクションは43週で残っている一方、同じ9枚のダークハイビは4週で終わり、純増1枚のうみねこ2は28週、1.4枚のマギアレコードは29週ある。高純増は打ち手の財布の減り方には確実に効くが、その台が人を集め続けるかどうかとは切り離して見たほうがいい。,,3,column_junzo_4bunni_66kishu_q1_2_5mai_tanka3_52_deqyokuritsu98_7_q4_7_1mai_tanka4_12_98_1_r_tanka_plus0_419_deqyokuritsu_minus0_348_koukenshuu_r_minus0_068_god17_ger43_darkhibi4_umineko2_28,編集長補佐
info,DMMぱちタウン＋スロクリ編集部（SIS週次データ）,L 絶対衝激IV,絶対衝激IVは設定5が103.4%で設定6が112.5%。5と6の間だけ9.1ポイント空いている,機械割は設定1が97.2%・設定2が98.8%・設定3が100.3%・設定4が101.9%・設定5が103.4%と1.5ポイント前後の刻みで上がるのに、設定6だけ112.5%へ跳ねる。設定5と設定6の差は9.1ポイントで、設定1から設定5までの合計6.2ポイントより大きい。設定5を掴んでも上振れを待つ側で、狙う価値が立つのは実質6だけという並びになっている。ATは通常が純増約0.5枚、上位が約5.5枚。天井は最大9周期でモードによっては最短2周期、設定変更時は最大5周期まで縮む。CZ昇激CHANCEの平均成功期待度は約76%で、継続率は75%・85%・90%の3段階。全国の週次では2025年11月導入から41週置かれて全国平均アウトを超えたのは4週だけ、出玉率の中央値97.9%は20週以上ある170機種で156位、平均設置台数は1.8台から1.1台まで減った。設定6以外に用がない台が、その6を入れてもらえないまま棚から消えていく形になっている。,https://p-town.dmm.com/machines/4903,3,info_zettai_shougeki4_settei5_103_4_settei6_112_5_sa9_1pt_settei1_97_2_junzo0_5_5_5mai_tenjou9shuuki_hen5shuuki_cz_shougeki_chance76pct_keizoku75_85_90_sis41shuu_kouken4_deqyokuritsu97_9_156i,パチスロ記者
info,なな徹＋DMMぱちタウン,L範馬刃牙,範馬刃牙は初当り確率で設定を読めない。ボーナスは1.08倍しか動かず差はスルー回数の振り分けに出る,ボーナス初当りは設定1が1/269.4で設定6が1/250.1、その差はわずか1.08倍。AT初当りも設定1が1/525.3・設定6が1/480.4で1.09倍しかない。1日回しても確率の差で設定を絞ることはほぼできない。理由はAT当選の約8割がCZ経由で、そのCZの当選に設定差が置かれていないため。設定差が置かれているのはボーナスのスルー回数の振り分けのほうで、設定変更していない場合の1回目から4回目までの振り分けは全設定共通、差が出るのは5回目以降になる。設定1から3は7回目での当選が約55〜77%を占めるのに対し、設定4から6は5回目か6回目で当たる割合が約50〜60%。見るべきなのは何回スルーしたかではなく何回目で当たったかで、4スルーまでのデータには設定の情報がまだ入っていない。終了画面は極スタンプが設定6濃厚、可から優のスタンプが設定2以上の段階示唆。全国の週次では29週置かれて平均超えは5週、直近の稼働値は27%まで落ちている。,https://p-town.dmm.com/machines/4941,3,info_hanma_baki_bonus_1_269_4_1_250_1_1_08bai_at_1_525_3_1_480_4_1_09bai_settei_sa_wa_through_furiwake_5kaime_ikou_settei1_3_7kaime_55_77pct_settei4_6_5_6kaime_50_60pct_at_8wari_cz_keiyu_sis29shuu_kouken5,スロ専門編集
info,DMMぱちタウン＋スロクリ編集部（SIS週次データ）,スマスロ とある科学の超電磁砲2,超電磁砲2で設定差が最も大きいのはAT終了後の高確移行率。12.50%から18.75%へ1.5倍動く,初当り確率は設定1が1/175.75で設定6が1/137.52。倍率にすると1.28倍で、AT機としては標準的な幅しかない。それに対しAT終了後の高確移行率は設定1が12.50%・設定6が18.75%で1.5倍動く。初当りの回数を数えるより、AT後に高確へ入った回数を数えたほうが情報量が多いという構造になっている。上位AT「超電磁砲OVER DRIVE」は1セット30G・継続率90%超・純増約4.0枚で、通常ATの純増2.6枚とは出玉速度が別物。機械割は97.7%から112.9%。天井は通常時最大999G＋αでCZを経由してAT、設定変更時は最大699G＋αに短縮される。AT終了後に通常ステージでレア役を経ずコイン揃いが出た場合はリセット後と判定できるので、朝一の据え置き判別はここで取る。2025年11月導入で全国では42週置かれ、平均アウトを超えたのは11週、直近の稼働値は50%、平均設置台数は2.4台から1.2台まで減っている。,https://p-town.dmm.com/machines/4892,3,info_railgun2_settei_sa_saidai_wa_at_go_kakuritsu_ikou_12_50_18_75pct_1_5bai_shotoari_1_175_75_1_137_52_1_28bai_overdrive_30g_90pct_junzo4_0_kikaiwari_97_7_112_9_tenjou999_hen699_sis42shuu_kouken11_kadou50,編集部のマニア
info,DMMぱちタウン＋スロクリ編集部（SIS週次データ）,スマスロ まじかるすいーと プリズム・ナナ,プリズムナナは引くボーナスで1回の重みが4.7倍変わる。白7は平均280枚でBARは60枚,ボーナスは3種類あり、スーパープリズムボーナス（白7）が純増約7枚で40G継続の平均280枚、プリズムボーナス（赤7）が純増約3枚で40G継続の平均120枚、プリズムチャンス（BAR）が純増約3枚で20G継続の平均60枚。同じ当たりでも白7とBARでは獲得枚数が4.7倍違う。STは7G＋ラストジャッジで、この間のボーナス確率が約1/9から約1/2まで動き、その数値が画面に表示される。初回ST突破後の平均継続率は約80%。機械割は97.7%から114.9%。天井はゲーム数側が899G＋α、周期側が7周期で、設定変更後と駆け抜け後は555G＋αかつ最大5周期まで縮む。全国の週次では2025年12月導入から37週で平均アウトを超えたのが9週、コイン単価4.12円は20週以上ある170機種のうち高いほうから34番目。ST中に何を引いたかで結果がここまで割れるぶん、1日の収支のばらつきも大きい側に出る台になっている。,https://p-town.dmm.com/machines/4904,3,info_prism_nana_bonus3shu_shiro7_280mai_aka7_120mai_bar_60mai_4_7bai_st7g_bonus_kakuritsu_1_9_1_2_kashika_keizoku80pct_kikaiwari_97_7_114_9_tenjou899_7shuuki_hen555_5shuuki_sis37shuu_kouken9_tanka4_12_34i,ライター見習い
jissen,スロクリ編集部（SIS週次データ自社集計）,スマスロ 沖ドキ！DUO アンコール,沖ドキDUOアンコールは10.7台から5.0台まで減った。35週で全国平均を超えたのは5週,2025年12月導入。初週の平均設置台数10.7台はその時期の全機種で上位に入る厚みだったが、直近は5.0台まで落ちて半分を切った。設置35週のうち全国平均アウトを超えたのは5週だけで、20週以上ある170機種の貢献週ランキングでは132位。出玉率の中央値99.2%は49位と決して悪くないのに、稼働のほうが先に落ちている。コイン単価4.32円は170機種で高いほうから24番目で、同じ北電子の沖スロでもローティスの4.02円より高い。直近の稼働値は71%で全国平均には届いていない。台数が10台以上あった頃は高設定が1台混ざる前提で朝から埋まったが、5台まで減ると同じ計算が成立しなくなる。設定狙いの前提が島の厚みにある機種は、スペックが変わらなくても台数が減った時点で狙い方を変える必要がある。DUOアンコールはいまその段階に入っている。,,3,jissen_okidoki_duo_encore_daisuu_10_7_5_0_hangen_35shuu_kouken5_132i_deqyokuritsu99_2_49i_tanka4_32_24i_chokkin_kadou71_shimano_atsumi_zentei_kuzureru,深夜のスロライター
jissen,スロクリ編集部（SIS週次データ自社集計）,スマスロ 革命機ヴァルヴレイヴ2,ヴヴヴ2は42週のうち18週で全国平均を超えている。出玉率99.7%は170機種で19位,2025年11月導入から42週。全国平均アウトを超えた稼働貢献週は18週で、20週以上ある170機種のうち36位に入る。この170機種の貢献週の中央値は8週なので、倍以上の水準で走っていることになる。出玉率の中央値99.7%は19位で、全体の中央値98.8%を0.9ポイント上回る。平均設置台数は初週9.2台から直近5.5台へ4割ほど減ったが、直近の稼働値は78%を保っている。導入時は純増9枚で初当りの設定差がほぼないと言われ、設定を狙う台ではなく出玉を取りに行く台という位置づけだった。その割り切りが結果として長く走ることに繋がっている形で、返しの水準が高いまま人が残っている。ハラキリドライブのループ率3%・33%・67%という段差の大きさが1台1日の結果を荒くする一方、週単位でならすと全国平均を上回る週が4割以上ある。台数が減っても打ち続けている層がいる台と読める。,,3,jissen_vvv2_42shuu_kouken18shuu_36i_chuuou8shuu_deqyokuritsu99_7_19i_zentai98_8_daisuu9_2_5_5_chokkin_kadou78_junzo9mai_harakiri_loop3_33_67,スロ好き編集マン
episode,P-WORLD,ぱちスロAKB48 バラの儀式（5号機）,1回で18枚しか増えないボーナスがあった。バラの儀式揃いはベル3回入賞で終わる,2015年10月に京楽から出た5号機。ボーナスが3種類あり、BIG BONUSが約200枚、じゃんけんBONUSとREGULAR BONUSが48枚、そしてバラの儀式揃いはベルが3回入賞したら終了で純増約18枚しかない。枚数でも規定ゲーム数でもなく、特定の小役が3回そろったら終わるという条件を持つ当たりが、通常の当たりと同じ枠に並んでいた。BIGとの差は11倍で、データランプ上はどちらも同じ1回として数えられる。ボーナス合成確率は設定1が1/297.9で設定6が1/242.7、ART初当りは設定1が1/404.8で設定6が1/278.5。ARTの純増は約1.5枚。ART突入時は上乗せゾーンから始まってアイコンを集め、そのあとのDDチャージでアイコンをゲーム数や上乗せゾーンに変換して初期ゲーム数が決まる仕組みだった。当たりの回数だけを見ても中身が読めない台で、ホールのデータカウンターと実際の出玉が噛み合わない典型例になっている。,https://www.p-world.co.jp/machine/database/7878,3,episode_akb48_bara_no_gishiki_5goki_2015_10_kyoraku_bonus3shu_big200mai_janken_reg48mai_bara_zoroi_bell3kai_18mai_11bai_sa_gousei_1_297_9_1_242_7_art_1_404_8_1_278_5_junzo1_5mai_dd_charge,編集部のマニア
