cat,source,machine,title,body,url,quality,dup_key,author
jissen,P-WORLD,スマスロケロット5BT,ケロット5BTはBT機なのにAタイプ感覚 技術介入で最大枚数を取りに行く一台,"山佐ネクストの新作スマスロ ケロット5BTは天井非搭載でボーナスのみで出玉を伸ばすシンプル仕様。SBB約317枚・BB最大209枚・RB84枚固定の3種で、SBBとBBは技術介入(目押し)に成功すれば最大枚数まで取り切れる。斜めオレンジ成立でボーナス期待度40%以上、通常時はノーマル/スゴロク/虹河ラキの3演出モードを自分で選べる。初日は『コイン持ちが良くAタイプ好きにも刺さる』と好評だが、先告知演出やRB先行への不満も。設定6の機械割111.0%と高く、打感重視の玄人向け一台だ。",https://news.p-world.co.jp/articles/33409/yugitsushin,4,kelot5bt_jissen_atype_kankaku_gijutsukainyu_saidai_3mode_sugoroku_koinmochi_sakikokuchi_sanpi_set6_111,スロ専門編集
jissen,パスログ,からくりサーカス2,からくりサーカス2は中身より新筐体が話題 ボタン位置とAT中BGMの小ささに不満続出,"7月6日導入のからくりサーカス2は、ゲーム性より新筐体への戸惑いが初日の話題を独占した。ボタンの角度と配置が独特でレバーとの間隔も相まって『片手で操作しづらい』『無職転生より疲れる』との声が続出。さらにAT中BGMがマスターボリューム設定の影響で聞こえづらく、筐体スピーカー設計を疑問視する実戦報告も目立つ。ゲーム自体は激情ジャッジ3回突破→運命の一撃で上位ATを狙う前作踏襲だが、演出法則の変更に戸惑う人も。出玉性能以前に『座り心地と音』が評価を分ける珍しいケースだ。",https://slotlog.net/archives/post-134188.html,4,karakuri2_jissen_shinkyoutai_button_ichi_katate_bgm_masutaboryu_oto_sekkei_sanpi,深夜のスロライター
jissen,一撃,プリズムナナ,プリズムナナは『最近で最もまともに抽選する優良台』 自力ST機として再評価の声,"カントク×シャフトのプリズムナナは、ST＋擬似ボーナスループで出玉を伸ばす自力感の強いAT機。スーパープリズムボーナス(白7)は約280枚・純増7.0枚/G、プリズムボーナス(赤7)は約120枚と、白7を絡めた一撃に夢がある。天井はゲーム数899G+αと周期7周期の2系統。稼働開始から時間が経った今も『最近の台の中で最もまともに抽選してくれる優良台』と再評価する打ち手が多く、設定判別は終了画面主体。演出は賛否あるが、自力でST・擬似ボを引き戻す骨太なゲーム性が現行の中で光る一台だ。",https://1geki.jp/slot/l_prismnana/,4,prismnana_jissen_yuryodai_jiriki_st_gijibo_shiro7_280_junzo7_shuki7_saihyoka,スロ好き編集マン
jissen,P-Summa,ギルティクラウン2,ギルティクラウン2は『超自力台』 通常は重いがAT中の歌演出は圧巻の賛否台,"スマスロ ギルティクラウン2は初代のDNAを継ぎ、リアルボーナス+AT+RTシステムを搭載した純増約2.0枚/GのA+AT機。ATはゲーム数決定ゾーン『ヴォイドアタック』からスタートし、ヴォイドの種類で上乗せ期待度が変わる。シングルボーナス追加でRTの遊技性も進化。打ち手からは『設定に依存しないアーム台＝超自力台』との評価があり、AT中の楽しさと歌演出は圧巻と絶賛される一方、CZやボーナスが重く通常時の間延びが支持の分かれ目に。システムを理解して攻める玄人ほど刺さる、噛めば噛むほど系の現行台だ。",https://psumma.jp/pachislo/66110/,4,guiltycrown2_jissen_choujiriki_armdai_voidattack_rt_sb_uta_enshutsu_tsujo_omoi_sanpi,パチスロ記者
hall,遊技通信,全般,スマスロ設置台数が約84万台規模に到達 打てる台の主役が完全に入れ替わった,"業界レポートによると2026年7月1日時点でスマスロ(スマートパチスロ)の設置台数は約836000台に達したという。5号機・6号機初期の旧規則機が急速に姿を消し、ホールで打てる台の主役がスマスロへ完全に入れ替わった格好だ。プレイヤー目線では、有利区間の撤廃や大量出玉スペックが当たり前になり、台選びの基準も『純増と一撃性能』へシフトした。一方で高純増ハイスペックが増えたぶん投資も荒くなり、資金管理の重要性が増している。導入ラッシュが続く今こそ、機械割と自分の予算を照らして台を選ぶ目が問われる。",,3,general_smaslo_setchi_836006dai_2607_shuyaku_irekae_kyukisokuki_gentai_shikinkanri,編集長補佐
episode,パチスロ4号機の思い出,南国育ち（4号機）,4号機『南国育ち』はパトランプ完全先告知の元祖 蝶々が飛べば1G連の脳汁機,"2004年にオリンピア(平和系)から登場した4号機『南国育ち』は、パトランプが光ればボーナス確定という完全先告知のわかりやすさで人気を博した名機。ボーナスを引いて左の蝶々ランプが光る(飛翔)すれば1G連確定という一撃の脳汁が最大の魅力だった。設定6は3連→単発→3連と挙動が露骨で店泣かせと言われたほど。当時は『ストック飛ばし』の技術介入対象にもなった。2026年7月のスマスロ南国育ちSPECIALのバタフライゾーンや告知感は、まさにこの初代の完全先告知DNAを現代に受け継いだもの。告知機好きの原点がここにある。",https://pachislot4.com/122/,4,nangoku_sodachi_4gou_2004_olympia_kanzensakikokuchi_patlamp_chocho_1gren_set6_stocktobashi_episode,編集部のマニア
episode,marimo,サンダーV（4号機）,4号機『サンダーV』は予告音とリールフラッシュの発明機 いま当たり前の演出の原点,"1997年にメーシー(ユニバ系)が世に出した4号機『サンダーV』は、いまでは当たり前のレバーON時の予告音や通常ゲームでのリールフラッシュ演出を業界で初めて搭載した元祖級の名機。A-400タイプで、総数2532というリーチ目の豊富さと技術介入(リプレイ外し等)で上級者が『喰える台』として愛した一方、ボーナス確率的に初心者も楽しめる懐の深さがあった。現代スマスロの派手な予告演出やリールアクションのルーツを辿ると、必ずこの台に行き着く。打つ人を選ばない名機中の名機として、いま振り返っても色褪せない一台だ。",https://www.marimo0925.net/pachilot-natsukashiikisyu-4gouki-tunderv-ban/,4,thunderv_4gou_1997_meshi_yokokuon_reelflash_hatsu_reachme2532_gijutsukainyu_replayhazushi_episode,編集部のマニア
episode,DMMぱちタウン,ジャグラー（初代・4号機）,初代ジャグラー(4号機)は完全後告知の異端児 目押しもリーチ目も不要の革命だった,"1996年に北電子が放った初代『ジャグラー』は、第3停止ボタンを離した瞬間にリール左下のGOGO!ランプ(当時は豆電球)が光ればボーナス確定という完全後告知を採用した4号機。リーチ目や複雑な出目を覚えるのが常識だった時代に『目押し不要・リーチ目暗記不要・ランプが光るだけ』というシンプルさは革命的で、まさに異端の存在だった。同時期の告知機の多くが先告知や第3停止押した瞬間告知だった中、ネジれる(あとから光る)のはジャグラーだけ。現在まで続くGOGO!ランプ文化とジャグラー人気の原点は、この完全後告知の潔さにある。",https://p-town.dmm.com/specials/2268,4,juggler_shodai_4gou_1996_kitadenshi_kanzenatokokuchi_gogolamp_mameden_meoshifuyou_reachmefuyou_episode,編集部のマニア
episode,DMMぱちタウン,回胴黙示録カイジ～沼～,回胴黙示録カイジ〜沼〜は『ざわ…ざわ…』で魅せた5号機の名機 沼クルーン突破の緊張感,"5号機『回胴黙示録カイジ〜沼〜』は、原作の緊張感をそのまま台に落とし込んだ名機。通常時はペリカポイントを貯め1000ペリカ到達ごとに沼攻略戦を有利にするアイテムを獲得、沼攻略戦では3段クルーンを突破できれば1セット300枚の沼BONUS(擬似ボーナス)に突入し最大4セット継続、エンディング到達率は設定1で約70%・設定6で約88%。漫画おなじみの『ざわ…ざわ…』演出が出れば放出期待大。天井は最大750G+αでモードにより攻略戦や直撃を抽選する。クルーンに玉が吸い込まれるかの一点に全神経を注ぐ、唯一無二の心臓に悪い一台だった。",https://p-town.dmm.com/machines/3662,4,kaiji_numa_5gou_numakouryakusen_pelicapoint_1000_3dankuruun_bonus300_4set_ending70_88_zawazawa_tenjo750_episode,編集部のマニア
episode,marimo,アントニオ猪木という名のパチスロ機,『アントニオ猪木という名のパチスロ機』は道フリーズ28秒の伝説 4号機屈指のロマン砲,"2002年に平和/オリンピアが放った4号機『アントニオ猪木という名のパチスロ機』は、長い機種名と唯一無二の演出で語り継がれるA-400のAT機。AT『闘魂チャンス』は6択押し順ナビで出玉を伸ばし、数ゲームに渡るマスクマンとのプロレス演出が最大の見せ場だった。最強契機は28秒間フリーズする『道(みち)フリーズ』で、発生すれば闘魂チャンス10連以上が確定するロマン砲。天井もボーナス間1234Gで1回確定に対し、1930G抜けなら20連確定と極端な二段構え。派手さと熱さで4号機時代を象徴する怪作にして名機、猪木イズムが詰まった一台だ。",https://www.marimo0925.net/pachislot-natsukashiikisyu-4gouki-inoki-ban/,4,inoki_4gou_2002_heiwa_olympia_a400_toukonchance_6taku_michifreeze28_10ren_prores_tenjo1234_1930_20ren_episode,編集部のマニア
