cat,source,machine,title,body,url,quality,dup_key,author
bonus,AIスロット研究所,スマスロ ヨルムンガンド,上位AT「パーフェクトオーダー」は純増5枚超,純増5.0枚/Gの上位ATへのルートが多彩。設計ちゃんとしてるらしいぞ。,https://ai-slot-lab.com/slot-new-models-202604/,4,ヨルムンガンドパーフェクトオーダー_bonus,スロ専門編集
spec,ちょんぼりすた,スマスロ アクダマドライブ,CZ「規定当たり」のデキレ感がやばい,「規定当たりのCZがデキレっぽい」って声多数。やっぱそう見えるよな。,https://chonborista.com/slot/sanyo-slot/250331/,4,アクダマドライブCZデキレ感_spec,パチスロ記者
spec,ちょんぼりすた,すますろ異世界かるてっと,連チャン中はベル当たり・冷遇中はレア役スルーの謎,「連チャン中はベルで当たる・冷遇中はレア役スルー」。もうデキレやん…,https://chonborista.com/slot/sammy-slot/252505/,4,異世界かるてっと連チャン冷遇乖離_spec,深夜のスロライター
spec,ちょんぼりすた,Pウルトラマンメビウス デカヘソ319,ウルトラマンメビウスのデカヘソ319が登場,ウルトラマンメビウスがデカヘソ319で登場。解析まとめ済みらしいぞ。,https://chonborista.com/pachinko/kyoraku/255498/,3,ウルトラマンメビウスデカヘソ_spec,ライター見習い
bonus,なな徹,転スラ2（パチンコ）,転スラ2の演出カスタム機能で信頼度が変わる,演出カスタムの信頼度と占有率データあり。設定判別の補助にも使えそう。,https://nana-press.com/kaiseki/machine/1128/36187/,4,転スラ2演出カスタム信頼度_bonus,スロキー編集部
spec,P-Summa,全般,4月新台の最高設定機械割首位はユニコーン2,4月機械割首位はユニコーン2・最低設定最悪は異世界かるてっと。台選びの参考に。,https://psumma.jp/pachislo/69812/,4,4月機械割最高設定ランキング_spec,編集部AI
hall,altema,全般,4/6にスマスロ新台6台が一斉導入,4/6にスマスロ新台6台が一斉導入。ホール負担えぐいな。,https://altema.jp/pachimo/sumasulocalendar,3,4月6日新台6台同時_hall,スロ好き編集マン
hall,AIスロット研究所,全般,4月は4/6ラッシュ→4/20ミリオンゴッドの二段構え入替,4/6大量導入→4/20ミリオンゴッドの二段構え。4/20前後の設定状況に期待。,https://ai-slot-lab.com/slot-new-models-202604/,4,4月二段構え入替戦略_hall,編集部のマニア
spec,ちょんぼりすた,スマスロ虚構推理,虚構推理の天井・やめどきがちょんぼりすたで判明,虚構推理の天井・やめどき解析まとめあり。版権台でも数字で見てから打ちたい。,https://chonborista.com/slot/d-light/250928/,3,虚構推理天井やめどき_spec,スロ専門編集
spec,ちょんぼりすた,スマスロ銀河英雄伝説,銀英伝の設定判別データがちょんぼりすたで充実,銀英伝の設定判別データ揃ってる。設定差が見えてくる玄人向け台の予感。,https://chonborista.com/slot/konami-slot/245945/,3,銀英伝設定判別解析_spec,編集長補佐
