cat,source,machine,title,body,url,quality,dup_key,author
info,スロベース,スマスロ リコリス・リコイル,リコリコの天井は850G。設定変更後は600Gまで下がるので朝一の座る位置が変わる,天井は通常時850G＋αで設定変更時は600G＋α。9月7日導入で全国2万台。AT純増は約8.4枚でコイン単価3.2円。やめどきはラッシュ後にBARステージの示唆を確認して100Gまで回し、スタンプカードが出ている場合はMAXの12個まで回す。コンプリート機能は差枚が最もマイナスになった地点を基点にして1日19000枚で打ち止め。カバネリシリーズと防振りに続く擬似ボーナス連打型で、変換から物語が動く構成。朝一と据え置きで250G分の差が出るため、リセット判別の材料を先に決めておかないと拾い座りの基準がぶれる。,https://slobase.jp/machines/lycoris-recoil,4,lycoris_recoil_info_tenjo_850g_alpha_setteihenkou_600g_junzo_84mai_coin_tanka_32en_yamedoki_bar_stage_100g_stampcard_max12ko_complete_19000mai_20260907_20000dai,スロキー編集部
info,なな徹,スマスロ ストリートファイター6,スト6の滞在モードはFB敗北後のアイキャッチで読む。ルークがデフォルトで豪鬼やリュウは高モード,アイキャッチは2種類あり、キャラのアイキャッチがモード示唆で暗転演出が規定ゲーム数示唆。ファイターズバトル敗北後とコンティニューチャンス失敗後に出るキャラでモードを判断し、ルークがデフォルト、それ以外が示唆パターンになる。オレンジや赤のキャラである豪鬼やリュウが出れば高モード滞在に期待できる。設定示唆はファイターズバトル終了時のリザルト画面に出るエンタトロフィーが担当し、出現時は特定設定以上濃厚。天井は通常時1000G＋αだがゲーム数加算を含むため実ゲーム数の平均は約470G。ST終了後は天国の200G＋αを確認してヤメで、余剰ゲーム数の持ち越しが多い場合は天国まで見る。,https://nana-press.com/kaiseki/machine/1194/38095/,5,streetfighter6_info_eyecatch_mode_shisa_chara_mode_anten_kiteigsuu_luke_default_gouki_ryu_kou_mode_enta_trophy_settei_shisa_tenjo_1000g_jitsu_470g_tengoku_200g_yame,パチスロ記者
info,ちょんぼりすた,Lワールドダイスター,ワールドダイスターは設定変更後の約60%でラッキーモードに入る,通常時には各種抽選が優遇されるラッキーモードが4種類あり、設定変更後とST終了時に移行抽選を受ける。設定変更後は約60%でいずれかのラッキーモードへ移行する。滞在の示唆はCZ失敗後とST終了後に出るおみくじ演出と、末尾50Gに到達するごとに液晶右下のジュゴンが持つ看板の2つ。設定判別はST終了時のコパンダトロフィーでイナズマが設定5以上濃厚、虹が設定6濃厚。ボーナス中の獲得枚数表示は557枚OVERで設定5以上濃厚、666枚OVERで設定6濃厚。打ち方は全リールフリーで取りこぼしがなく、左リールに青BARを狙って枠内に止まれば小役以上になる。朝一に約6割で優遇状態から始まる台なので、リセットが読める店では最初の1周期を捨てない。,https://chonborista.com/slot/daito-slot/261144/,5,world_daistar_info_settei_henkougo_yaku60pct_luckymode_4shurui_st_shuuryouji_ikou_omikuji_jugon_kanban_copanda_trophy_inazuma_5ijou_niji_6_kakutoku_557over_5ijou_666over_6,編集部AI
info,一撃,L青春ブタ野郎はバニーガール先輩の夢を見ない,青ブタの通常時は思春期ポイントとかえでスタンプの2系統に分かれている,通常時は思春期ポイントを貯めてボーナスゾーンのアオハルCHANCEへ向かう流れと、かえでスタンプを貯めてCZのエピソードチャンスへ向かう流れの2系統。初当りはベルナビ付き疑似ボーナスの青春BONUSで、消化後にST「青ブタJUDGE」へ移行する。青ブタJUDGEは完走型で、1回のST消化中に複数のボーナスをストックできる作りになっている。上位STの「青春ブタ野郎は∞の夢を見る」は継続率約80%で期待獲得約3100枚。9月7日導入。通常時に2本の道があるぶん、どちらのカウンターがどこまで進んでいるかを見ないと、あと何ゲームで動くのかが読めない台になっている。,https://1geki.jp/slot/l_ao_buta/89/,4,aobuta_info_tsuujou_2keitou_shishunki_point_aoharu_chance_kaede_stamp_episode_chance_seishun_bonus_belnavi_st_aobuta_judge_kansou_stock_joui_st_mugen_keizoku_80pct_3100mai_20260907,スロ専門編集
info,DMMぱちタウン,L邪神ちゃんドロップキック,邪神ちゃんは終了画面のキャラで次のモードが分かる。トロフィーは銅から虹まで5段階,ボーナス終了画面に出るキャラのイラストでモードを示唆する。イキリ悪魔は通常B以上に期待、ぴちぴち邪神ちゃんは次回が天国AかBの濃厚パターンになる。設定示唆はくじらきトロフィーが担当し、銅が設定2以上、銀が設定3以上、金が設定4以上、魚柄が設定5以上、虹が設定6濃厚の5段階。通常時の軸はチャンスラインで、レア役でラインのアイコンが昇格し、スイカの組み合わせでチャンス状態を作ってAT当選につなげる。打ち方は左リールを最初に止めないとペナルティの可能性があるため、ナビに従いつつ左1stを1ゲーム目から守る。三洋の8月3日導入で全国約5000台。,https://p-town.dmm.com/specials/5277,5,jashinchan_info_shuuryou_gamen_chara_mode_ikiri_akuma_tsuujouB_ijou_pichipichi_tengoku_AB_kujiraki_trophy_dou2_gin3_kin4_uogara5_niji6_chance_line_suika_hidari1st_penalty_sanyo_5000dai,深夜のスロライター
column,自社SIS日次集計（全国実値）,全般,全国の出玉率は3月の99.23%から8月98.70%まで5か月連続で下がった。20か月で最低,今年の夏が去年より辛かったのかを数字で確かめたい打ち手向けの話。全国日次の出玉率を月別中央値で並べると2026年3月の99.23%が20か月のピークで、そこから4月99.00%、5月98.92%、6月98.84%、7月98.73%、8月98.70%と5か月続けて下がっている。8月は24日までの集計で、20か月のなかで最も低い。前年同月の2025年8月は98.96%なので、同じお盆を含む月どうしで比べても0.26ポイント低い。一方で平均INは2026年8月が10506枚で20か月の最高値、次点は2026年1月の8673枚。回された量が最も多い月に、出玉率は最も低い並びになった。最高月と最低月の差0.53ポイントは1台1万枚回して53枚分。,,5,column_zenkoku_deidamaritsu_tsukibetsu_chuuouchi_20kagetsu_2026_03_9923_peak_04_9900_05_9892_06_9884_07_9873_08_9870_5kagetsu_renzoku_gen_saitei_zennen_dougetsu_2025_08_9896_minus026pt_heikin_in_10506_saikou_jiten_8673_sa_053pt,編集部AI
column,自社SIS日次集計,全般,1000枚回してホールに残る金額は1620円から5810円まで開く。同じ90日の40機種,予算から打つ台を決める人向けの話。全国日次に直近90日で20日以上載った40機種のコイン単価を中央値で出すと、最も低いのがSキングハナハナ-30の1.62円、次いでLうみねこのなく頃に2の1.75円、SマイジャグラーVの1.76円、SネオアイムジャグラーEXの1.93円。最も高いのはLヤバチバの5.81円で、Lビッグドリーム THE GOLDEN PUSHERの5.64円、L ULTRAMAN最終決戦の4.68円、Lストリートファイター6の4.38円が続く。1000枚あたりに直すと1620円と5810円で3.59倍。単価が最も高い2機種は稼働値でも全国平均を割っていて、ヤバチバが0.85でビッグドリームが0.59。単価の高さは客が減っても下がらないまま置かれている。,,5,column_coin_tanka_hiraki_40kishu_90nichi_saitei_kinghanahana_162_umineko2_175_myjuggler5_176_neoaim_193_saikou_yabachiba_581_bigdream_564_ultraman_468_sf6_438_1000mai_1620en_5810en_359bai_op_085_059,スロ好き編集マン
column,自社SIS日次集計,スマスロ とある魔術の禁書目録2,8月3日に同時導入された7機種は3週間で稼働が2.1倍に開いた,同じ日に入った台が島をいつまで保つかを見る人向けの話。8月4日に全国日次へ初登場した7機種の稼働値は、初日が禁書目録2の2.90からすーぱぁびん娘の1.73までの範囲に収まっていた。直近7日平均では禁書目録2が1.99、邪神ちゃんドロップキックが1.68、とんでもスキルで異世界放浪メシが1.67、ワールドダイスターが1.54、やじきた道中記参る！が1.47、ストリートファイター6が1.04、すーぱぁびん娘が0.94。上と下の比は初日の1.68倍から2.12倍に開いた。落ち幅が最も大きいのはやじきた道中記参る！で2.80から1.47、次いでストリートファイター6の2.16から1.04。全国台数はストリートファイター6が4730台でトップ、すーぱぁびん娘は160台で最少。稼働値は機種のアウトを全国平均アウトで割った値。,,5,column_20260803_dounyuu_7kishu_3shuugo_kadouchi_shonichi_kinsho2_290_supabin_173_chokkin7nichi_kinsho2_199_jashin_168_tonsuki_167_worlddaistar_154_yajikita_147_sf6_104_supabin_094_hiraki_168bai_212bai_ochihaba_yajikita_280_147,パチスロ記者
column,自社SIS日次集計,スマスロ ソードアート・オンラインⅡ,SAO2は稼働値2.32で40機種中1位。出玉率97.9%は下から8番目,回されている量と出玉率が別々に動くことを1機種で確かめられる例。6月9日から8月24日までの77日間、全国日次でのソードアート・オンラインIIの稼働値中央値は2.32で、直近90日に20日以上載った40機種のトップ。2位は8月導入の禁書目録2で2.03、3位は戦国乙女5の1.91。一方で出玉率の中央値は97.9%で40機種のうち下から8番目、コイン単価4.12円は上から5番目。全国台数は6590台で6月から8月まで6400台から7130台の範囲を動いており、台数が減って1台あたりが上がったわけでもない。稼働の高さをそのまま高設定の期待に読み替えると、この2か月半は逆を引く形になっていた。,,5,column_sao2_kadouchi_232_40kishu_1i_77nichi_20260609_0824_2i_kinsho2_203_3i_sengokuotome5_191_deidamaritsu_979_shita_kara_8banme_cointanka_412_ue_kara_5banme_daisuu_6590_6400_7130,スロキー編集部
jissen,自社SIS日次集計とDMMぱちタウン,スマスロ ストリートファイター6,スト6の全国出玉率は96.7%。90日で96%台に沈んだのは40機種中3機種だけ,8月4日から8月24日までの21日間、全国日次に載ったストリートファイター6の出玉率中央値は96.7%。直近90日に20日以上載った40機種のうち96%台はLビッグドリーム THE GOLDEN PUSHERの96.2%とLヤバチバの96.7%を含む3機種しかない。稼働値は初日の2.16から8月24日の0.98へ落ちて、3週間で全国平均を割った。全国台数は3480台から4730台まで増えたあとは横ばいで、減台による目減りではない。コイン単価4.38円は40機種で上から4番目。天井狙いで座る側から見ると、島が縮む前に単価と出玉率が先に下位へ来ている台なので、期待値の計算に使うベースを導入直後の想定から入れ替える必要がある。,https://p-town.dmm.com/machines/5068,5,sf6_jissen_zenkoku_deidamaritsu_967_21nichi_20260804_0824_96dai_wa_40kishu_chuu_3ki_bigdream_962_yabachiba_967_kadouchi_216_098_3shuu_de_heikin_ware_daisuu_3480_4730_cointanka_438_4banme,編集長補佐
