cat,source,machine,title,body,url,quality,dup_key,author
column,Wikipedia,全般,「三店方式」──出玉の換金はなぜ賭博にならないのか,"パチンコ・スロットで増やした玉やメダルを現金化できるのに賭博にならない仕組みが三店方式だ。風営法23条はホールが現金や有価証券を賞品にすることと客からの賞品買い取り(自社買い)を禁じているため直接は換金できない。そこで①ホールが特殊景品(微量の金地金など「物品」)と交換→②客が景品交換所で売却→③問屋が卸し直す と三者を介す。ホールと交換所は法的に無関係という建前で両者の直接の現金授受が一切ないのが核心。等価か5.6枚かで手取りが変わるのもこの物品換算ゆえだ。",https://ja.wikipedia.org/wiki/%E4%B8%89%E5%BA%97%E6%96%B9%E5%BC%8F,4,santen_houshiki_kankin_shikumi_column_fueihou23jo_tokushu_keihin_butsuppin,スロキー編集部
column,アタリ7,全般,なぜジャグラーは何十年も愛されるのか,"液晶も派手な演出もないジャグラーが毎日高稼働を保つ理由は「GOGOランプが光れば当たり確定」という完全告知の一点に尽きる。ボーナス成立ゲームで必ず告知されるので初心者でもルールが要らず・光っていなければいつやめてもいいという明快さが老若男女を掴む。一方でペカった瞬間の中毒性・REG確率とぶどうを数えて設定6を見抜く奥深さもあり初心者から設定師まで層が厚い。演出で射幸心を煽るのとは真逆の「引き算で勝負する名機」だ。",https://www.atari7.com/column/pachislo-juggler-ninki.php,4,juggler_naze_ninki_column_gogolamp_kanzen_kokuchi_hikizan_reg_budou,スロ好き編集マン
column,パチスロサミットONLINE,全般,「6号機はつまらない」から万枚復活まで──規制の振り子史,"2018年に始まった6号機は有利区間1500G・一撃2400枚の厳しい出玉規制で「単調」「出ない」と不評だった。だが6.2号機で有利区間3000G・6.5号機で4000G＋差枚2400枚方式へと段階的に緩和。2022年11月のスマスロはメダルレス化に加え有利区間のゲーム数上限そのものを撤廃し・区間の頭に強トリガーを置く「貫きスペック」で完走を繰り返せば一撃万枚も狙える時代に戻った。締めては緩める規制と緩和を行き来した振り子の歴史だ。",https://www.pachislot-summit.com/column/20220708/,4,rokugou_fuhyou_sumaslo_fukken_column_yuurikukan_kanwa_tsuranuki_manmai_furiko,パチスロ記者
column,パチ考,全般,ノーマル(Aタイプ)の本当の楽しみ方,"AT機の派手な上乗せに慣れた人ほど見落とすのがノーマル(Aタイプ)の面白さだ。ボーナス当選だけがゲーム性ゆえに小役確率やボーナス確率から設定を推測しながら打てて・波が穏やかで立ち回りやすい。最大の華はリーチ目＝出目でボーナスを察知する文化で・告知前に「これ当たってる」と読めるようになると楽しさが跳ね上がる。ハズシやビタ押しで設定1でも機械割100%超を狙える技術介入も・ナビ任せのAT機にはない攻めどころだ。",https://note.com/pachi_think/n/n0ec130d08bef,4,atype_normal_miryoku_column_reachme_settei_suisoku_gijutsukainyu_dedeme,スロ専門編集
column,数字ラボ,全般,「設定6なら勝てる」の現実──機械割を時給に直すと,"機械割108%は「1000枚投入で平均1080枚戻る」意味で・1時間800G回せば期待時給はおよそ3800円前後。1日8000G打てば6〜10万円の期待値だがあくまで平均で・設定6でも10〜20%は負ける。しかも設定6の設置は全体の約0.6〜1%＝100台に1台あるかどうか。期待収支は「G数×3×(機械割−100)÷100」で概算でき・2000G消化で109.4%なら約564枚。数字は嘘をつかないが・その1台に座れるかどうかが最大の壁だ。",https://numberlabo.com/posts/slot-setting-6-probability/,4,settei6_kikaiwari_jikyu_genjitsu_column_108pct_kitaishushi_shiki_bunbo,編集長補佐
column,DMMぱちタウン,全般,沖スロの主役ハナハナ──パイオニア純Aタイプの系譜,"直径30mmメダルの沖スロは「完全告知のシンプルさ」がもう一つの定義だ。その代名詞ハナハナを擁するパイオニアは・付加機能を持たない純Aタイプ主体でシリーズを重ねてきた。サイドランプの点滅色に加え筐体上部スポットライトの色でも設定判別でき・最新作は全54曲サウンドや沖スロAT機で約93%ループなど集大成の仕上がり。ハイビスカスの告知ランプ人気は25φのパチスロやパチンコにまで波及し・沖スロ発祥の文化が全国区になった。",https://p-town.dmm.com/specials/2161,4,hanahana_okislot_pioneer_keifu_column_junatype_spotlight_hibiscus_54kyoku,深夜のスロライター
column,なな徹,全般,CT機とは──目押しで小役を自由に取れた4号機の華,"CT(チャレンジタイム)は4号機を象徴する付加機能で・特定役後にどれかのリールを無制御(押した位置で即停止)にして目押しで小役を自由に揃えられる状態を指す。原則Bタイプに搭載され規定差枚か規定G消化で終了する。業界初はウルトラマン倶楽部3で赤7成立から突入し201枚獲得か150G消化で終了。これを積んだアステカはCT機最大の8万台超ヒットに。フル攻略で機械割140%級もあり得た・目押し技術がそのまま出玉になる時代の花形だった。",https://nana-press.com/post/1560976,4,ct_ki_challenge_time_column_muyseigyo_meoshi_koyaku_mankura3_azteca_140,編集部のマニア
column,なな徹,全般,ストック機とは──ボーナスを貯めて一気に放出した連チャンの正体,"4号機中期を席巻したストック機は・ボーナスフラグの持ち越しにRT(リプレイタイム)を組み合わせ「規定G消化までボーナスを揃えさせない」仕組みだ。RT中はリプレイ優先制御で当たりを内部に貯め込み(最大256個)・規定G終了で純粋な通常時に戻ると貯めた分を一気に放出＝これが連チャンの正体。ルーツは3号機の貯金システムや裏モノにある。射幸性の高さから2004年7月に持ち込みが事実上禁止・2007年に姿を消し5号機以降は開発不可能となった。",https://nana-press.com/post/1559764,4,stock_ki_column_bonus_mochikoshi_rt_hoshutsu_renchan_ura_mono_256_2004kinshi,スロ好き編集マン
column,note スロット期待値,全般,パチンコとスロット・現実的に時給が高いのはどっち？,"長期で勝率を上げやすいのはスロット・一撃で短期勝負しやすいのはパチンコと役割が違う。スロットは機械割1%につき時給が約500円動き・100%で0円・102%で約1000円と読みやすい。パチンコはボーダーが軸で・エヴァ級の交換基準17.5回転で0円・18.5回で約618円・20.5回で約1672円と回転数がそのまま期待値になる。設定4やハマり台のハイエナなら時給2500円も現実的だが・22.5回る甘釘はまず落ちていない。根拠を積める立ち回りはスロット向きだ。",https://note.com/slot_s/n/n67e5a178cc21,4,pachinko_slot_hikaku_column_jikyu_kikaiwari_500_border_eva_175_haiena,ライター見習い
new,スロベース,スマスロ ストリートファイター6,エンタ史上最大出玉──スマスロ ストリートファイター6が8/3登場,"エンターライズが「史上最高出玉性能」と公式に謳うスマスロ ストリートファイター6が2026年8月3日に約1万台で導入予定。純増約6.0枚/GのメインST「ファイターズバトル」は継続15G+αで・小役を引いて相手の体力を削りゼロにできれば擬似ボーナスへ。ランクで平均勝率が50/60/70/80%以上の4段階に変動し・上位ST「レジェンド」は勝率約88%OVER・ボーナス平均約500枚が出玉の核。通常時1000Gハマりの天井恩恵も自力バトルST当選と・爆発力に全振りした一台だ。",https://slobase.jp/machines/street-fighter6,4,street_fighter6_sumaslo_new_enta_shijou_saikou_demadama_legend88_fighters_battle,パチスロ記者
